event_sequence,utc,seconds_from_first_sample,seconds_from_flash_runner_complete,channel_0,channel_1,gain_index,integration_index,density_estimate,saturated,valid
274,2026-07-15T00:57:11.032159622Z,25.798397275,10.092267018,2250,233,2,0,0.611731752368,0,1
275,2026-07-15T00:57:11.132918749Z,25.899156402,10.193026145,2159,223,2,0,0.629552488851,0,1
276,2026-07-15T00:57:11.233670868Z,25.999908521,10.293778264,2109,217,2,0,0.639669633122,0,1
277,2026-07-15T00:57:11.334331063Z,26.100568716,10.394438459,2176,225,2,0,0.626166451053,0,1
278,2026-07-15T00:57:11.434791163Z,26.201028816,10.494898559,1680,172,2,0,0.737978825614,0,1
279,2026-07-15T00:57:11.535482846Z,26.301720499,10.595590242,2032,209,2,0,0.655733481619,0,1
280,2026-07-15T00:57:11.636207557Z,26.402445210,10.696314953,2157,223,2,0,0.629952614081,0,1
281,2026-07-15T00:57:11.736956496Z,26.503194149,10.797063892,1938,199,2,0,0.676198025340,0,1
282,2026-07-15T00:57:11.837544535Z,26.603782188,10.897651931,1559,159,2,0,0.770336455505,0,1
283,2026-07-15T00:57:11.938173392Z,26.704411045,10.998280788,1466,149,2,0,0.796978470026,0,1
284,2026-07-15T00:57:12.038973323Z,26.805210976,11.099080719,1468,149,2,0,0.796387775731,0,1
285,2026-07-15T00:57:12.139721208Z,26.905958861,11.199828604,1469,150,2,0,0.796092733076,0,1
286,2026-07-15T00:57:12.240488205Z,27.006725858,11.300595601,1470,150,2,0,0.795797893046,0,1
287,2026-07-15T00:57:12.341174072Z,27.107411725,11.401281468,1471,150,2,0,0.795503255364,0,1
288,2026-07-15T00:57:12.441721222Z,27.207958875,11.501828618,1472,150,2,0,0.795208819754,0,1
289,2026-07-15T00:57:12.542483039Z,27.308720692,11.602590435,1472,150,2,0,0.795208819754,0,1
290,2026-07-15T00:57:12.642964980Z,27.409202633,11.703072376,1473,150,2,0,0.794914585940,0,1
291,2026-07-15T00:57:12.743619563Z,27.509857216,11.803726959,1473,150,2,0,0.794914585940,0,1
292,2026-07-15T00:57:12.844281151Z,27.610518804,11.904388547,1474,150,2,0,0.794620553647,0,1
293,2026-07-15T00:57:12.945031921Z,27.711269574,12.005139317,1474,150,2,0,0.794620553647,0,1
294,2026-07-15T00:57:13.045718804Z,27.811956457,12.105826200,1474,150,2,0,0.794620553647,0,1
295,2026-07-15T00:57:13.146397381Z,27.912635034,12.206504777,1475,150,2,0,0.794326722600,0,1
296,2026-07-15T00:57:13.246958759Z,28.013196412,12.307066155,1475,150,2,0,0.794326722600,0,1
297,2026-07-15T00:57:13.347386067Z,28.113623720,12.407493463,1475,150,2,0,0.794326722600,0,1
298,2026-07-15T00:57:13.447890412Z,28.214128065,12.507997808,1475,150,2,0,0.794326722600,0,1
299,2026-07-15T00:57:13.548534361Z,28.314772014,12.608641757,1473,150,2,0,0.794914585940,0,1
300,2026-07-15T00:57:13.649146416Z,28.415384069,12.709253812,1727,176,2,0,0.726040356522,0,1
301,2026-07-15T00:57:13.749777109Z,28.516014762,12.809884505,1430,145,2,0,0.807752335524,0,1
302,2026-07-15T00:57:13.850566124Z,28.616803777,12.910673520,1376,139,2,0,0.824437540178,0,1
303,2026-07-15T00:57:13.951384183Z,28.717621836,13.011491579,1342,136,2,0,0.835285568375,0,1
304,2026-07-15T00:57:14.052014067Z,28.818251720,13.112121463,1625,165,2,0,0.752384994529,0,1
305,2026-07-15T00:57:14.152674777Z,28.918912430,13.212782173,1837,188,2,0,0.699334317469,0,1
306,2026-07-15T00:57:14.253432043Z,29.019669696,13.313539439,1692,172,2,0,0.734898959409,0,1
307,2026-07-15T00:57:14.354088340Z,29.120325993,13.414195736,1601,162,2,0,0.758826218909,0,1
308,2026-07-15T00:57:14.454649564Z,29.220887217,13.514756960,1816,185,2,0,0.704305850366,0,1
309,2026-07-15T00:57:14.555300518Z,29.321538171,13.615407914,2058,212,2,0,0.650241627280,0,1
310,2026-07-15T00:57:14.655946726Z,29.422184379,13.716054122,2127,219,2,0,0.635999839904,0,1
311,2026-07-15T00:57:14.756637217Z,29.522874870,13.816744613,2163,223,2,0,0.628753359417,0,1
312,2026-07-15T00:57:14.857505118Z,29.623742771,13.917612514,2176,224,2,0,0.626166451053,0,1
313,2026-07-15T00:57:14.958126653Z,29.724364306,14.018234049,2171,224,2,0,0.627159565258,0,1
314,2026-07-15T00:57:15.058978789Z,29.825216442,14.119086185,2171,224,2,0,0.627159565258,0,1
315,2026-07-15T00:57:15.159992138Z,29.926229791,14.220099534,2173,224,2,0,0.626762042849,0,1
316,2026-07-15T00:57:15.260768568Z,30.027006221,14.320875964,2176,224,2,0,0.626166451053,0,1
317,2026-07-15T00:57:15.361322761Z,30.127560414,14.421430157,2177,225,2,0,0.625968104597,0,1
318,2026-07-15T00:57:15.461818925Z,30.228056578,14.521926321,2179,225,2,0,0.625571687393,0,1
319,2026-07-15T00:57:15.562420286Z,30.328657939,14.622527682,2180,225,2,0,0.625373616475,0,1
320,2026-07-15T00:57:15.663103089Z,30.429340742,14.723210485,2182,225,2,0,0.624977749582,0,1
321,2026-07-15T00:57:15.763655321Z,30.529892974,14.823762717,2183,225,2,0,0.624779953439,0,1
322,2026-07-15T00:57:15.864329643Z,30.630567296,14.924437039,2183,225,2,0,0.624779953439,0,1
323,2026-07-15T00:57:15.965045847Z,30.731283500,15.025153243,2184,226,2,0,0.624582248720,0,1
324,2026-07-15T00:57:16.065792813Z,30.832030466,15.125900209,2185,226,2,0,0.624384635340,0,1
325,2026-07-15T00:57:16.166160001Z,30.932397654,15.226267397,2186,226,2,0,0.624187113215,0,1
326,2026-07-15T00:57:16.316977750Z,31.083215403,15.377085146,2187,226,2,0,0.623989682261,0,1
327,2026-07-15T00:57:16.417494508Z,31.183732161,15.477601904,2187,226,2,0,0.623989682261,0,1
328,2026-07-15T00:57:16.518114711Z,31.284352364,15.578222107,2188,226,2,0,0.623792342395,0,1
329,2026-07-15T00:57:16.618751620Z,31.384989273,15.678859016,2188,226,2,0,0.623792342395,0,1
330,2026-07-15T00:57:16.719447146Z,31.485684799,15.779554542,2188,226,2,0,0.623792342395,0,1
331,2026-07-15T00:57:16.820066825Z,31.586304478,15.880174221,2189,226,2,0,0.623595093534,0,1
332,2026-07-15T00:57:16.920765826Z,31.687003479,15.980873222,2189,226,2,0,0.623595093534,0,1
333,2026-07-15T00:57:17.021553586Z,31.787791239,16.081660982,2190,226,2,0,0.623397935592,0,1
334,2026-07-15T00:57:17.122273243Z,31.888510896,16.182380639,2190,226,2,0,0.623397935592,0,1
335,2026-07-15T00:57:17.222872552Z,31.989110205,16.282979948,2190,226,2,0,0.623397935592,0,1
336,2026-07-15T00:57:17.323606315Z,32.089843968,16.383713711,2191,226,2,0,0.623200868488,0,1
337,2026-07-15T00:57:17.424240955Z,32.190478608,16.484348351,2191,226,2,0,0.623200868488,0,1
338,2026-07-15T00:57:17.525114859Z,32.291352512,16.585222255,2191,226,2,0,0.623200868488,0,1
339,2026-07-15T00:57:17.625586091Z,32.391823744,16.685693487,2191,226,2,0,0.623200868488,0,1
340,2026-07-15T00:57:17.726113732Z,32.492351385,16.786221128,2192,226,2,0,0.623003892138,0,1
341,2026-07-15T00:57:17.826932310Z,32.593169963,16.887039706,2192,226,2,0,0.623003892138,0,1
342,2026-07-15T00:57:17.927698682Z,32.693936335,16.987806078,2192,226,2,0,0.623003892138,0,1
343,2026-07-15T00:57:18.028312946Z,32.794550599,17.088420342,2192,226,2,0,0.623003892138,0,1
344,2026-07-15T00:57:18.129115340Z,32.895352993,17.189222736,2192,226,2,0,0.623003892138,0,1
345,2026-07-15T00:57:18.229798973Z,32.996036626,17.289906369,2194,226,2,0,0.622610211367,0,1
346,2026-07-15T00:57:18.330269448Z,33.096507101,17.390376844,2193,226,2,0,0.622807006459,0,1
347,2026-07-15T00:57:18.430729134Z,33.196966787,17.490836530,2193,226,2,0,0.622807006459,0,1
348,2026-07-15T00:57:18.531242137Z,33.297479790,17.591349533,2194,227,2,0,0.622610211367,0,1
349,2026-07-15T00:57:18.631975529Z,33.398213182,17.692082925,2194,226,2,0,0.622610211367,0,1
350,2026-07-15T00:57:18.732655277Z,33.498892930,17.792762673,2194,227,2,0,0.622610211367,0,1
351,2026-07-15T00:57:18.833520659Z,33.599758312,17.893628055,2194,227,2,0,0.622610211367,0,1
352,2026-07-15T00:57:18.934280416Z,33.700518069,17.994387812,2194,227,2,0,0.622610211367,0,1
353,2026-07-15T00:57:19.035000180Z,33.801237833,18.095107576,2194,227,2,0,0.622610211367,0,1
354,2026-07-15T00:57:19.135682911Z,33.901920564,18.195790307,2194,227,2,0,0.622610211367,0,1
355,2026-07-15T00:57:19.236250858Z,34.002488511,18.296358254,2195,227,2,0,0.622413506780,0,1
356,2026-07-15T00:57:19.337024338Z,34.103261991,18.397131734,2195,227,2,0,0.622413506780,0,1
357,2026-07-15T00:57:19.437731885Z,34.203969538,18.497839281,2195,227,2,0,0.622413506780,0,1
358,2026-07-15T00:57:19.538230071Z,34.304467724,18.598337467,2196,227,2,0,0.622216892615,0,1
359,2026-07-15T00:57:19.639126429Z,34.405364082,18.699233825,2196,227,2,0,0.622216892615,0,1
360,2026-07-15T00:57:19.739787224Z,34.506024877,18.799894620,2196,227,2,0,0.622216892615,0,1
361,2026-07-15T00:57:19.840451353Z,34.606689006,18.900558749,2196,227,2,0,0.622216892615,0,1
362,2026-07-15T00:57:19.940986434Z,34.707224087,19.001093830,2196,227,2,0,0.622216892615,0,1
363,2026-07-15T00:57:20.041732170Z,34.807969823,19.101839566,2196,227,2,0,0.622216892615,0,1
364,2026-07-15T00:57:20.142525830Z,34.908763483,19.202633226,2196,227,2,0,0.622216892615,0,1
365,2026-07-15T00:57:20.243145561Z,35.009383214,19.303252957,2197,227,2,0,0.622020368789,0,1
366,2026-07-15T00:57:20.343600565Z,35.109838218,19.403707961,2197,227,2,0,0.622020368789,0,1
367,2026-07-15T00:57:20.444257761Z,35.210495414,19.504365157,2197,227,2,0,0.622020368789,0,1
368,2026-07-15T00:57:20.544892935Z,35.311130588,19.605000331,2197,227,2,0,0.622020368789,0,1
369,2026-07-15T00:57:20.645534178Z,35.411771831,19.705641574,2197,227,2,0,0.622020368789,0,1
370,2026-07-15T00:57:20.746180791Z,35.512418444,19.806288187,2197,227,2,0,0.622020368789,0,1
371,2026-07-15T00:57:20.847008504Z,35.613246157,19.907115900,2197,227,2,0,0.622020368789,0,1
372,2026-07-15T00:57:20.947853404Z,35.714091057,20.007960800,2197,227,2,0,0.622020368789,0,1
373,2026-07-15T00:57:21.048617241Z,35.814854894,20.108724637,2198,227,2,0,0.621823935220,0,1
374,2026-07-15T00:57:21.149187497Z,35.915425150,20.209294893,2198,227,2,0,0.621823935220,0,1
375,2026-07-15T00:57:21.249912771Z,36.016150424,20.310020167,2198,227,2,0,0.621823935220,0,1
376,2026-07-15T00:57:21.350579426Z,36.116817079,20.410686822,2198,227,2,0,0.621823935220,0,1
377,2026-07-15T00:57:21.451189270Z,36.217426923,20.511296666,2198,227,2,0,0.621823935220,0,1
378,2026-07-15T00:57:21.551951086Z,36.318188739,20.612058482,2198,227,2,0,0.621823935220,0,1
379,2026-07-15T00:57:21.652658274Z,36.418895927,20.712765670,2198,227,2,0,0.621823935220,0,1
380,2026-07-15T00:57:21.753312881Z,36.519550534,20.813420277,2199,227,2,0,0.621627591825,0,1
381,2026-07-15T00:57:21.853989296Z,36.620226949,20.914096692,2199,227,2,0,0.621627591825,0,1
382,2026-07-15T00:57:21.954512707Z,36.720750360,21.014620103,2199,227,2,0,0.621627591825,0,1
383,2026-07-15T00:57:22.055236256Z,36.821473909,21.115343652,2199,227,2,0,0.621627591825,0,1
384,2026-07-15T00:57:22.155976880Z,36.922214533,21.216084276,2199,227,2,0,0.621627591825,0,1
385,2026-07-15T00:57:22.256555803Z,37.022793456,21.316663199,2199,227,2,0,0.621627591825,0,1
386,2026-07-15T00:57:22.407144152Z,37.173381805,21.467251548,2199,227,2,0,0.621627591825,0,1
387,2026-07-15T00:57:22.507735445Z,37.273973098,21.567842841,2199,227,2,0,0.621627591825,0,1
388,2026-07-15T00:57:22.608337274Z,37.374574927,21.668444670,2199,227,2,0,0.621627591825,0,1
389,2026-07-15T00:57:22.709057922Z,37.475295575,21.769165318,2199,227,2,0,0.621627591825,0,1
390,2026-07-15T00:57:22.809737951Z,37.575975604,21.869845347,2199,227,2,0,0.621627591825,0,1
391,2026-07-15T00:57:22.910285543Z,37.676523196,21.970392939,2199,227,2,0,0.621627591825,0,1
392,2026-07-15T00:57:23.011027129Z,37.777264782,22.071134525,2200,227,2,0,0.621431338522,0,1
393,2026-07-15T00:57:23.111676330Z,37.877913983,22.171783726,2200,227,2,0,0.621431338522,0,1
394,2026-07-15T00:57:23.213172584Z,37.979410237,22.273279980,2200,227,2,0,0.621431338522,0,1
395,2026-07-15T00:57:23.313556423Z,38.079794076,22.373663819,2200,227,2,0,0.621431338522,0,1
396,2026-07-15T00:57:23.413967617Z,38.180205270,22.474075013,2200,227,2,0,0.621431338522,0,1
397,2026-07-15T00:57:23.514726033Z,38.280963686,22.574833429,2200,227,2,0,0.621431338522,0,1
398,2026-07-15T00:57:23.615698780Z,38.381936433,22.675806176,2200,227,2,0,0.621431338522,0,1
399,2026-07-15T00:57:23.716224810Z,38.482462463,22.776332206,2200,227,2,0,0.621431338522,0,1
400,2026-07-15T00:57:23.816934082Z,38.583171735,22.877041478,2200,227,2,0,0.621431338522,0,1
401,2026-07-15T00:57:23.917469250Z,38.683706903,22.977576646,2200,227,2,0,0.621431338522,0,1
402,2026-07-15T00:57:24.018392239Z,38.784629892,23.078499635,2200,227,2,0,0.621431338522,0,1
403,2026-07-15T00:57:24.119041042Z,38.885278695,23.179148438,2200,227,2,0,0.621431338522,0,1
404,2026-07-15T00:57:24.219887267Z,38.986124920,23.279994663,2200,227,2,0,0.621431338522,0,1
405,2026-07-15T00:57:24.320583295Z,39.086820948,23.380690691,2200,227,2,0,0.621431338522,0,1
406,2026-07-15T00:57:24.421381379Z,39.187619032,23.481488775,2201,227,2,0,0.621235175228,0,1
407,2026-07-15T00:57:24.522091591Z,39.288329244,23.582198987,2201,227,2,0,0.621235175228,0,1
408,2026-07-15T00:57:24.622758715Z,39.388996368,23.682866111,2201,227,2,0,0.621235175228,0,1
409,2026-07-15T00:57:24.723177514Z,39.489415167,23.783284910,2201,227,2,0,0.621235175228,0,1
410,2026-07-15T00:57:24.823903647Z,39.590141300,23.884011043,2201,227,2,0,0.621235175228,0,1
411,2026-07-15T00:57:24.924579746Z,39.690817399,23.984687142,2201,227,2,0,0.621235175228,0,1
412,2026-07-15T00:57:25.025322588Z,39.791560241,24.085429984,2201,227,2,0,0.621235175228,0,1
413,2026-07-15T00:57:25.126175419Z,39.892413072,24.186282815,2201,227,2,0,0.621235175228,0,1
414,2026-07-15T00:57:25.227196072Z,39.993433725,24.287303468,2202,227,2,0,0.621039101861,0,1
415,2026-07-15T00:57:25.327846111Z,40.094083764,24.387953507,2201,227,2,0,0.621235175228,0,1
416,2026-07-15T00:57:25.428473231Z,40.194710884,24.488580627,2201,227,2,0,0.621235175228,0,1
417,2026-07-15T00:57:25.529382380Z,40.295620033,24.589489776,2201,227,2,0,0.621235175228,0,1
418,2026-07-15T00:57:25.629974184Z,40.396211837,24.690081580,2201,227,2,0,0.621235175228,0,1
419,2026-07-15T00:57:25.730535053Z,40.496772706,24.790642449,2201,227,2,0,0.621235175228,0,1
420,2026-07-15T00:57:25.831180945Z,40.597418598,24.891288341,2202,227,2,0,0.621039101861,0,1
421,2026-07-15T00:57:25.931851114Z,40.698088767,24.991958510,2202,227,2,0,0.621039101861,0,1
422,2026-07-15T00:57:26.032364170Z,40.798601823,25.092471566,2202,227,2,0,0.621039101861,0,1
423,2026-07-15T00:57:26.132905519Z,40.899143172,25.193012915,2202,227,2,0,0.621039101861,0,1
424,2026-07-15T00:57:26.233530387Z,40.999768040,25.293637783,2202,227,2,0,0.621039101861,0,1
425,2026-07-15T00:57:26.334175652Z,41.100413305,25.394283048,2202,227,2,0,0.621039101861,0,1
426,2026-07-15T00:57:26.434721267Z,41.200958920,25.494828663,2202,227,2,0,0.621039101861,0,1
427,2026-07-15T00:57:26.535318414Z,41.301556067,25.595425810,2202,227,2,0,0.621039101861,0,1
428,2026-07-15T00:57:26.635957571Z,41.402195224,25.696064967,2202,227,2,0,0.621039101861,0,1
429,2026-07-15T00:57:26.736571115Z,41.502808768,25.796678511,2202,227,2,0,0.621039101861,0,1
430,2026-07-15T00:57:26.837088451Z,41.603326104,25.897195847,2202,227,2,0,0.621039101861,0,1
431,2026-07-15T00:57:26.937655894Z,41.703893547,25.997763290,2202,227,2,0,0.621039101861,0,1
432,2026-07-15T00:57:27.038468508Z,41.804706161,26.098575904,2202,227,2,0,0.621039101861,0,1
433,2026-07-15T00:57:27.139164344Z,41.905401997,26.199271740,2202,227,2,0,0.621039101861,0,1
434,2026-07-15T00:57:27.239904529Z,42.006142182,26.300011925,2202,227,2,0,0.621039101861,0,1
435,2026-07-15T00:57:27.340513260Z,42.106750913,26.400620656,2202,227,2,0,0.621039101861,0,1
436,2026-07-15T00:57:27.441153998Z,42.207391651,26.501261394,2202,227,2,0,0.621039101861,0,1
437,2026-07-15T00:57:27.541965543Z,42.308203196,26.602072939,2202,227,2,0,0.621039101861,0,1
438,2026-07-15T00:57:27.642585415Z,42.408823068,26.702692811,2202,227,2,0,0.621039101861,0,1
439,2026-07-15T00:57:27.743335526Z,42.509573179,26.803442922,2202,227,2,0,0.621039101861,0,1
440,2026-07-15T00:57:27.844028142Z,42.610265795,26.904135538,2202,227,2,0,0.621039101861,0,1
441,2026-07-15T00:57:27.944742243Z,42.710979896,27.004849639,2203,227,2,0,0.620843118340,0,1
442,2026-07-15T00:57:28.045260555Z,42.811498208,27.105367951,2203,227,2,0,0.620843118340,0,1
443,2026-07-15T00:57:28.145955608Z,42.912193261,27.206063004,2203,227,2,0,0.620843118340,0,1
444,2026-07-15T00:57:28.246575481Z,43.012813134,27.306682877,2203,227,2,0,0.620843118340,0,1
445,2026-07-15T00:57:28.347116942Z,43.113354595,27.407224338,2203,228,2,0,0.620843118340,0,1
446,2026-07-15T00:57:28.497861595Z,43.264099248,27.557968991,2203,228,2,0,0.620843118340,0,1
447,2026-07-15T00:57:28.598317735Z,43.364555388,27.658425131,2203,228,2,0,0.620843118340,0,1
448,2026-07-15T00:57:28.698866730Z,43.465104383,27.758974126,2204,228,2,0,0.620647224582,0,1
449,2026-07-15T00:57:28.799627727Z,43.565865380,27.859735123,2204,228,2,0,0.620647224582,0,1
450,2026-07-15T00:57:28.900444154Z,43.666681807,27.960551550,2204,228,2,0,0.620647224582,0,1
451,2026-07-15T00:57:29.000956482Z,43.767194135,28.061063878,2204,228,2,0,0.620647224582,0,1
452,2026-07-15T00:57:29.101946842Z,43.868184495,28.162054238,2204,228,2,0,0.620647224582,0,1
453,2026-07-15T00:57:29.202704261Z,43.968941914,28.262811657,2204,228,2,0,0.620647224582,0,1
454,2026-07-15T00:57:29.303519653Z,44.069757306,28.363627049,2204,228,2,0,0.620647224582,0,1
455,2026-07-15T00:57:29.404320904Z,44.170558557,28.464428300,2204,228,2,0,0.620647224582,0,1
456,2026-07-15T00:57:29.504833627Z,44.271071280,28.564941023,2204,228,2,0,0.620647224582,0,1
457,2026-07-15T00:57:29.605476004Z,44.371713657,28.665583400,2195,227,2,0,0.622413506780,0,1
458,2026-07-15T00:57:29.706083251Z,44.472320904,28.766190647,2171,224,2,0,0.627159565258,0,1
459,2026-07-15T00:57:29.806506671Z,44.572744324,28.866614067,2149,222,2,0,0.631556868036,0,1
460,2026-07-15T00:57:29.907002496Z,44.673240149,28.967109892,2136,220,2,0,0.634176680098,0,1
461,2026-07-15T00:57:30.007658450Z,44.773896103,29.067765846,2078,214,2,0,0.646064563635,0,1
